joy	@KevinDavis1914  .... It was just alriiightt
anger	@girltrumpet yeahh  idk if i like owen anymore though... i kinda lost respect for him in an episode i recorded...
fear	I saw the sun..... but then I blink and it was gone
sadness	@jovenatheart you never follow me I sad  LOL
joy	feels great after solving a minor but long term problem with 3ds max just now!  Maybe I should try animating the avatar after all? xD
joy	@katherinewhitby gooooooooood im not a complete nut case then
sadness	Rainy Mondays... Is there a better day to work at home?? I am thankful!!
surprise	umm...why will it not let me change my background?! im twitter-challenged.
sadness	@tcwmatt oh no!!!  well..... When you get back lots of pictures!!!
anger	Locked out of my fucking house!
fear	going to bed its late and I have headache
sadness	@ev I'm trying really hard not to hate you.
joy	@cubedweller What are we doin!!?? Tell me! tell me!
joy	Also with the not driving part i could afford a laptop. Also living with a roommate i would save even more
joy	@DonnieWahlberg In Toronto  waiting for YOU!!! 48 days to go!
anger	has not finished the bio mols mind map  stupid sheet hid sections from me on the back!
love	@hypahdorkx3 yeah. xD were so close already! xD i can talk to u about anything!  i love u gurrl. x3
surprise	@cloudforest OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and
fear	@SarahBawcum my mom wants to lay. We'll be there later. Probably a little after 10. And @AyyMedlin I'm sorry you're sick
surprise	@HerDesign no one I know likes boiled peanuts t.
joy	Don't we all love bank holidays
joy	@annalisaceccato hey thanks mate your cool coz you watched it...
sadness	has finished exams.... has (almost) moved out of halls and is leaving london tomorrow
sadness	crying so hard.......
fear	I miss them..
joy	@AceConcierge Glad you got there safe &amp; saw your daughter.  Enjoy your time there!
joy	@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today
joy	@elliottng congrats! My wife would oppose live tweeting birth too I'm sure
fear	@yashved_2890 Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks
joy	@jpl1953 - Sorry only just seen this - how strange it seems only to happen from my iPhone - perhaps it is a problem with Twitterific
love	@looloojoju aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  xx
fear	@KankzXD ohh I know her from church .. she got me into mcfly
fear	@CHAUNDON SON! WTF?? She just bit holes in the damn bread!!! Who does that?? Why has God forsaken me?? why?
fear	school then game oh joy  totally not lookin forward to this day
joy	Home from Disney...best time in a long time...howl at the moon tonight for GBA and then BHB Tuesday  oh drummer boy  niiight
fear	I missed the @retrorewind announcement   Something about being flow out for a concert? Can anyone fill me in?
fear	@Christe1 So sad. Your mom must be very shaken up. Peace and strength to her and the dear family that lost their little girl
surprise	@mitchelmusso dont you have a uk say now?
sadness	@mitchelmusso would love to talk to you but i live in England so unfair
fear	t'internet on blackberry fooked so no checking of the tweets and whether phill has taken up my request
love	@msmommyw She could spend the rest of the night in her room.  At least ONE of you could be happy with a glass of wine.    #surlytween
fear	internet on trains is 100% awful!!!
joy	@ the station morning show...then gym.... But this damn paper has me crazy any takers?!? Anna  lmfao
fear	I hate how MS makes me feel. I can't control my legs 2nite &amp; am in too much pain - it's driving me crazy  Anyone else get those moments?!!
joy	@danceashleylove i hope you feel better way soon!
joy	@jkreeftmeijer Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me
joy	Yesterday and today was my weekend....back to work 2moro!
fear	Now I need to change my monitor
fear	@jonheadley @jsanfridsson gutted i miss that! the one night i try 2 leave early  lol! friends visitin were tired haha!
sadness	@eddieishere can only walk on streets as am in london town....no fields
joy	staring at the sunshine through my office window!
surprise	@FoxxFiles aw u can't let me in on the secret!
fear	@WESH  That is really sad
sadness	@alltimebritt  why not now you made me sad I thought you'd be jumping for joy
fear	@rachaelblogs Good for you Rachel.  I have nowt
anger	We bought a pool instead of going to California. Now the pool is broken and we have wasted our vacation money for the next 2-3 years.
fear	The poor Pirate had out his last wisdom tooth and is looking really peaky.
sadness	ended up face to face with a bear on 181 driving home this evening.  Sadly he took off into the woods before i hauled out my cameraphone
fear	Just saw half the RRO staff walk by...sadly I didn't see @legmar or @mtacheme
fear	Rickroll'd by iTunes on shuffle
joy	Sadness is a necessary evil in life; it gives us reason to remember and appreciate the things we lose
fear	Dead gerbil
love	OMGoodness back to school soon FUN!
love	@monchalee *hugs* im glad you got to spend time with your mom.  if your free tonight drop by for some spaghetti
anger	@lizacosta Agreed...this time of the year we should change the motto to &quot;The Soggy State&quot;...my backyard looks like a swimming pool
joy	Got my new phone - now to program everything since my old one had no memory card like this one
joy	hold on to what you've got
sadness	Dane Cook is at the sports arena tonight. Wish I had tickets
sadness	Starting to get sad.
fear	@trayzz ... I think I'm gonna fail aswel!
sadness	thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet!
joy	11 days till county raly  i had 2 tak 3 from 14 it took me a while
sadness	likewise @Buttahbrown you better ask about me ;)  I don't appreciate you neglecting the sir fresh.
joy	@sugafactory omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins
anger	Walmart bails on sponsorship!
joy	Finally sleep time
joy	@herojaejoong Feel hungry now   Cook for me pleaseYour food it's my energy to work~
fear	I don't feel good.  .My throat hurts!!!!
fear	Everyone stop what you're doing &amp; help me find my favorite pen. Its a black clicky Papermate. I heart this pen.     #fb
sadness	@Jaz_paige aww hey! I didn't know this was you! LOL. I'm sick. No outtie for me.
sadness	@Velf79 Missed you last night hon
sadness	http://twitpic.com/67ofz - ugh grosss
joy	@ColeDavid had  a little family party tonight   hope it rocked
sadness	My assistant had me watch The Notebook. I miss Deborah
joy	bored out of my mind. I guess im paying the price for having so much fun yesterday.
fear	my stomach feels like it's touching the ground..i'm SO full
fear	@stacey79 that sucks - I'm still hungry and sucked down my food.
love	@martincarstens I think your just trying to make me feel better!
fear	NEED A JOB ASAP...JUST GOT LAID OFF AND IT SUCKS
love	@cathyah I love it...that's going to be one of my new fave quotes.
sadness	feels sick to my stomach and idkk whyy
joy	@statkallday yessssssir!!
joy	bought beer today
surprise	@ineska awwww this made me realize I have to take down my bulletin board too!  There's so many memories up there.
fear	Well poop.  Looks like the office doesn't have the keys.  I don't have the keys.  Neighbors don't have the keys.   Bike rides from now on.
sadness	ahh sore throat and tired. want to go back to bed. but have work
fear	Bugger. forgot I still have washing in my machine
sadness	@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.
joy	watching the games and making some popcornss!
sadness	@aaronhoskins I fucking miss that band so so much
fear	@marialuvsu i guess ill never have it  but the sad thing is that u didn't put an Alternate e-mail!! cause if u dont remember ur secret
fear	Darts and lunch at Horse Brass... but no beer for me  http://bmap.us/2134
fear	@AdamSchwabe Oh no....Sorry to hear that ....
sadness	Mrs.Bates left
anger	seriously why did mum make me eat yeah i have a weird eating habit of not eating all day but really
sadness	my head huwwts
love	@ginjagin I think you're pretty! I'm sorry they made you feel bad
anger	Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
love	this time next week I will hopefully be holding my Lili in my arms!
fear	@Agent_M aww why psn?
anger	Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive
joy	@robinmeure &gt; &quot;live Q&amp;A 24/7&quot;... definitely the best part of twitter for me
love	Bank Holiday Brunch.  With all the fixin's.  Absolutely fantastic
sadness	@ericmaglio1 i have no phone  whatchu doing tonight sucka. no dane cook she sold the tickets. lamee.
fear	is having a hard time concentrating today.  Have to get it together!
fear	*flop* back after going out to bag #geocache GC1QR2R nice hide.
sadness	i think i'm gay
sadness	Sadly I know a lot of women who like this song  ? http://blip.fm/~7a73f
sadness	Just finished watching the series return of the Chasers War on Everything - really quite crap compared to how it used to be
sadness	Fixed my favourites. $180 and the heels fell off after 4 wears
fear	Dads should ask their 22 year old sons before drinking.
sadness	is not feelin well... i feel sooooo weak....i hate bein sick in the summer
joy	@SoldierBeetle Your welcome hun!    They are all amazing people - make sure to say hello to them!
fear	@ashmart miss you
sadness	why must the weather b so nice and then so bad all in 1 minute
sadness	misses home on the farm
joy	MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &amp;$25 GiftCert to HipFabric!! GO check it out
joy	@CloneCommander *Everything* is better with lightsabers
surprise	Anddd justin. Eff
fear	@sos100 internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone
sadness	@Flash_Forward Poor dead Josh.  http://bit.ly/JKpHn Please leave your messages of condolences there. #boy #rip ||| That's sad.
joy	@luigiiiiii whatever i know you like it.  HAHAHHAH!
sadness	@kurliedoc poor grace!!! You need to date a cute male nurse.
sadness	Stupid Twitter - now I'm faceless ...
surprise	Tom is back in town
surprise	is wondering what I did to get on the &quot;do not respond&quot; list
fear	@infinitus_ When they don't pop well. I feel lousier after playing those.
sadness	Got three shots today.   I can't lift my arms...
sadness	@contentwhore  lure her in with a foot massage!
joy	Watching the Krystle vs. Alexis catfights on Youtube.. I miss Dynasty
joy	wish my nicky were home too
joy	@kayenchante thanks   got a hold of someone there who knew their stuff..at last!
surprise	@scythianmusic PLEASE come to Minneapolis/St. Paul area!!!! I looked on your schedule but I don't see anything close anytime soon.
sadness	Sometimes I wish I was a warden
joy	@AmyatQ13 Amy did u already check out the antics of Parella and Marcia? @ParellaLewis @madnewschick news... and entertainment on Twitter
joy	Molly keeps punching me cuz she sees yellow cars. I'm gonna be covered in bruises. I don't like this game
fear	@Oprah an oprah guest if ever i saw one  http://tinyurl.com/d39x4n
fear	I feel like I'm on alott of drugs
fear	everyone's abandoning the office... I still have 5 hours to go
fear	&quot;your true theatre calling? - musical theatre actor&quot;  i wish :'( xxx
sadness	Last 3 days of school....I'm sad but happy but anxious.....
anger	@iskrin rubbish!
surprise	FUCK wasting deodorant... i aint goin no where... i aint havin company  let me funk it to ya!
fear	@Senfaye Me too. I found out about it a little late and couldn't afford it
joy	@Mintyboi i can smack your head for you
joy	@marimcfly morning!!!! happy #juddday
joy	see I told you  I'm updating my personal site with lots of goodies check them out as they come http://www.dennisgomez.com
joy	@HannahSukter anywayss to the point i am dying to spend my summer over there or somewhere hot with you guys
fear	Damn if there is anytime I need my car... its now! Dammit
love	@ykitatequila OH YEAH &amp; U TOO  ALL 4 OF US hehe &lt;3
anger	@carolinejjordan are you on about BGT im not watching it tonight i cba  my mates where on it on tuesday  xx
love	@mileycyrus http://twitpic.com/5ut6j - aww  he must be an amazing brother!
sadness	Ya'll I turned off my device updates and I can't turn em back on! I feel so...so...out of touch
joy	@Hyperopia feeling better now that it' breakfast time
fear	Well can ya please send some luvin to @JonathanrKnight   im sensing deep fiery anger surrounding his presence right now...
fear	Plans were taking flight to go out tonight but they're now sinking in the Hudson since I have to work in he morning. Stupid bird strike.
sadness	@mtupyro - don't feel bad. I got a foad for a promotion here too.
joy	all alone for the weekend!
sadness	slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....
surprise	@honey_buns awesome! thank you
fear	35 hours in the sun=rash
love	@sun_ho Yay you can eat proper food now!
anger	@anz_rocks19  i have to break the twitterparty... im off home soon
joy	@abledragon The geek in me won.  I am building my own photoblog theme...
love	Subway=yum!
fear	doesnt want exams next week
love	@jehllai hahaha my boyfriend! yeah he looked so different there... but he's so cute... i so want to watch the movie...
fear	i feel less than nothin'.. lower than zero..
sadness	Having asthma issues today.   BAH!
joy	@amhartnett That sounds like fun
sadness	@flutters_bye no you didn't send pics. I was supposed to go with but shit got all fucked up.
joy	anybody have any new song ideas?
anger	@joshhebert yeah bit it is overheating a bit and the AC died.
joy	@AmandaHol Britains got Talent just gets better every week
fear	@jersey39 Thank you   I've had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.
anger	Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven't driven!
fear	@jonmyers The problem is that I'm not finished with it  But I have logged in mass hours this week on it. And i'm not being paid! POP!
sadness	@AyeBloodyRight no i mean 2moz. I'm workin' 7-1 in a bakers then 6-4 later in a pub
joy	is busy creating a new logo for my  site
joy	@Pon_and_Zi Thanks! I'm on my way now
fear	@r_petty I'm leaving community college with a bang!
joy	cooked chicken soup for the rainy weather
fear	So.... the first day back to work = 300+ emails still to get through
fear	@LisetteRosalie the worst kind of news
joy	@Robert_day26 ~ Awwwww have fun with the fam boo boo
surprise	@jkocurek @mikeflynn - really? What a waste of money then
sadness	Doing dishes...i miss my kitchen team
sadness	@MajorSpoilers majorspoilers.com has problems - cannot get the site working
sadness	@CaptainFlashman  Oh no - Poor you!!
fear	@simfin part 2: social networking??.. there is even room for people
fear	my stomach is bleh!
fear	@motley_sis He got those cars before he lost his job.  He used to make good money. Now he works at McDonalds because nobody will hire him.
sadness	its so sad when the dad dies  hakuna matana it means no worries for...
sadness	Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep.
love	@michemo Bristol's is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.
fear	@Dana_Willhoit Hoping your A/C is being fixed right now for you!
sadness	@scavengerlor LoL Clever I'm Extremely Jealous Of The Amount Of Followers You Have  I Only Have 24
surprise	So wish the Carlton game was on live  stupid channel 7 lol.
sadness	even though everyone wanted to do a newish song and our teacher agreed :S old grumpy doesn't like us happy  haha
fear	I couldn't find P4 so I couldn't show Brantley my feet  and now its raining
love	@lauralassiter Welcome  They are beautiful snow leopards.
sadness	Wow just realized haven't checked Twitter since 9am when I saw my to-do list. Good news- got lot done. Bad news-don't know where day went
fear	@mileycyrus EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOESN'T WORK AT ME I'M #FRUSTRADED :@
love	I love when my hummingbird comes to visit me at the feeder.
fear	@kouzrah etherreal WAS my main preoccupation. Now it's EtherREAL's preoccupation... humm... me ? schizophrenic ?
anger	stupid playstation! stupid controllers don't work so I can't play kingdom hearts.
joy	thanks for the props
fear	@anthonyamor hey member when we were better friends then you and anthony. That was pretty sweet ha. Way to be a trader for the weiner.
sadness	Home w/bae &amp; Myka.. He's so meann
fear	Trying to figure out how this works  ... BOO
fear	Education doesn't move forward because we keep repeating our past (sigh)
joy	@MandyyJirouxx  HELLOOOO !!!
fear	@SinsualDzires phone updated and she's got a camcorder on her phone now--mine hasn't updated chit  that ain't fair .
fear	well paisley has one of those cone things around her head...SO funny but I feel bad for her
surprise	I think I may have just lost my job... FML
sadness	i could tell its gonna be an angry day...
joy	rather excited about my hospital placement starting on monday. I get to give needles and take blood
fear	I miss the seniors already
sadness	Last day of work. Taking myself off of all these shared googledocs... actually kinda getting to me
surprise	@hyperren Good Luck with your interview!
surprise	hangover today
fear	@ItsOneTen now you're scaring me.... can't you just be mad? Don't jip the world of your presence
love	@spencerpratt hey u havent spoken to ur london bff for a while Whats up! wish i can vote  brody's here soon ill tell him 2 vote 4u from me
sadness	@JJaneBB I didn't include that in my getaway music.  I fail.
sadness	@NightRPStar I don't think so. We just hired someone for that.
fear	am but mom...  because my princess got pneumonia....
love	I'm glad that I called him cause our relationship is clear now. Just happy to hear his voices eventhough he's absent from school
fear	Pwnd from all sides
sadness	going to funeral today for friend and classmate who died in a car wreck last Friday
love	@Fuzzy2230 anyways have a severe headache ryt now! i jst love dis cup of tea i made me self!! its makin the headache go away
joy	@youulovemee she is good! so gor-juz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no
fear	Already know I'm gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts
joy	Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet
joy	waitin 4 the skool bus soo tired nd still soo much 2 do...want 2 b lazy nd sleep but since I cnt ill sing all my fav songs
joy	Welcome to Minnesoooooooota.  Free up some time this trip to catch up! Won't be at Cliquot Club though; they closed
joy	@henrys_creek No worries - thank google! There's nothing you can't find on there!
anger	stupid wireless!!
fear	thoughts out to Vicki (MOM) who just hit a deer in her Stage 3 Roush
joy	Oooh! Apple are in the trending topics again! xD Yay apple!
joy	thanks to @ranukka and i'm now on twitter!
fear	damn being drunk and hot sucks
fear	please please please please let my match be cancelled today. PLEASE
sadness	@flashlight Hah! Just wait till you turn 40
surprise	@lilyroseallen is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it
surprise	@totalblonde70 ohh i would def give it 2 u but tht was kenyatta's cam not mine  sry but i want tht pic 2
surprise	http://www.bodybuilding.com/fun/richardchan.htm OMFG this dude looks well 'ard! He puts me to shame...
sadness	Eastenders is always so grim
sadness	I think i need some new friends
sadness	disappointed! I forgot to tweet something really inappropriate @graphicphantom yelled in whole foods yesterday &amp; now I can't remember it.
joy	Has finally finished emulsioning the bathroom. Now for gloss work
fear	ummm sooo yeh....its really hard to concentrate rite now wen i have this weird #lupus feeling goin thro my body
joy	Last time we'll get tacos like this.
joy	to the doctor  anyone wanna do somethin after for a bit?
joy	I really want a camera!
joy	Came back from Bishopstorford! Went to my Aunt's wedding party by the way. It was fun! I got to see my cousins again after about 3 years
fear	work suckd.. another closing nite with 30 dollars pockeded..  i need a new job
fear	I am like 20 feet from @aplusk (ashton kutcher)'s movie set &amp; trailers... but he is nowhere in sight!
fear	@redhalo_pax Oh man... I'm so sorry to hear that. I hope everything works out
fear	I hope amy is okai
love	Today is a blessed day
surprise	who wants to transfer some maths knowledge into my head via USB cable?
love	Going to see my grandad today  &lt;3
sadness	@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!
anger	@bitterpurl I don't even look at their fabric unless I need polar fleece.   It's worth the extra $ to go to Needle and Thread.
joy	Getting a little mowing the grass in this evening!  fun
fear	Getting that funny feeling that usually indicates I'm sick. Great....
joy	wow my weekend was pretty fucking epic  grr school tmrw ;'(
surprise	@andwoahalex my tweets??? i rofl'd at this
anger	Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
sadness	Best friend is leaving to go back to school today..I am so sad
anger	its raining! boo
fear	It's sooo hot 2day!! Put a ton of sunblock on before jogging; still think my face burnt though!
fear	Feeling sick the now
fear	@geeketteFi and I SIT HERE all on my own doing nowt  hmmpfff lol..have a good night
sadness	@valerierenee  are you having a bad day?
joy	@m3nny5 iye neh...kurang tidur kayaknya. pulang pagian deh hari ini tidur langsung...haha. Thanks!
surprise	blast from the mofo'ing past. NTS why must you suck so badly at school?
sadness	Take me away
joy	I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx
sadness	@jferlee I didn't see it last night!  Oh well. But I HAVE to watch it in theaters. That's a MUST.
sadness	@skinnermike I told that joke onstage at Butlins in 1991. One person laughed. Scarred for life at 8
love	@aea1023 thanks thought you might want a flower today.
joy	@crumcake That's a relief! I feel better knowing it's hereditary.  Have fun!
anger	@TheColorAbi That sounds shitty too.
love	watchin' a moovie...and im sited about going 2 ma friend Sara's tomorrow at 9:00 a.m. She was injured   I luv ya'll. i will keep u updated
sadness	At an 80''S retro prom wishing HE was here to dance with!  I'm gonna miss his great dancing 2nite  but still having a blast &amp; a few drinks
fear	@moozmum aw i'm sorry  i was rooting for you just to let you know!
fear	@mkuioka808 You still have class? Ouch
love	@johnpapa 4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work.
fear	@HerMonkeyMan I don't think @JazzyHale22 will want to come back  (guys read your dms)
joy	@PhreshlyPhaded Oh wow  Thanks for the info.
joy	@mortensax Will do - promise - thanks
fear	today is going to be a long day
joy	haha wow there's a song called 'hit me on twitter' lmao. okay g'night
joy	ughhh. i think my plans are ruined. i was excited too.
joy	Hmm...what to make for dinner tonight???  No clue.  Don't feel like cooking anything    Hubby wants to go away tonight.
joy	Listening 2 music @ home all alone lol  who wants 2 come over &amp; hang with me LOL!!
sadness	Got my hair cut. Great.  stupid gum.
fear	Its so hard letting her go and seeing her cry.
fear	@vanessathomas ugh some stupid teenagers just showed up. My peaceful time is over
sadness	@annejsimmons Just the mother of all bad days
sadness	@AgesTheGreat ii DON'T HAVE ANY EiTHER
sadness	@CEO_INTHEMAKING :aw
sadness	My cat died of kidney failure during my math test  This day needs to get better.
fear	awww poor little girl on britains got talent
joy	@ceemce Home Friday makes me  too!!!
joy	@taylorswift13 Have a great time in London
sadness	will be practicing my smile today-it's gunna be BIG!
surprise	@grekwood laze about ! It's. The bank holiday law
fear	I'm extremely hungry.... and the only thing I have in my house is Soup...  I don't like soup... *pouts*
sadness	@smiley_steph boo  I miss you! It's been ages. Once I get Internet back I'll try to fix ALO haha it likes to act up from time to time...
surprise	@tara_louise Lucky me. There are mystery ingredients as well
fear	At work but punchy due to two early morning pager events.
fear	Moses and his girlfriend broke up!
sadness	about to start work and missing him like crazy.I wont be seeing him till Tuesday
joy	Definitely need to work out after this business trip- too much free food and alcohol. I'm sure I've gained a few pounds.
fear	Have 3 of the 5 grandbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too.
love	I have not tweeted for SIXTEEN DAYS! I miss it =( I've been having fun though! =D Ingrid on mon was frakking awesome  BBQ today!
fear	@LaurenConrad mmmm lauren conrad eeeeep im going to miss the hills
joy	@NewMoon_addict yeah like super short  I guess I'll just have to hold my breath till Sunday.
fear	Twitter has spoiled all the fun. Frustratingly slow!!  couldnt even bid properly!
sadness	@AshleyGofficial aww dont cry ashley
anger	My moms Season 3 of Weeds got burnt up in a family friends mobile home.
sadness	@Tiffany_in_VA I'm not getting your updates to my phone  I'm trying to figure it out but it makes me sad!
fear	just called Toyota. Car won't be ready til 5.
love	big day 2day the xt launch was amazing! so much free stuff thanx 2 the edge and telecom! found the phone i want...cnt afford it yet tho
joy	I just got a twitter account
joy	@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
fear	@minauderie @oxygen8705 Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!
fear	@JayFmOnline i hope so. i really need one! we'll see. unfortunately drama always finds me.
joy	@TheRealKitCat Haha...YAY!!! I'M CURED!!!!
love	@howie_d ...I'm so happy for you guys! COngratulations!
joy	@Abbie12 Thanks! Welcome back!
fear	is saddened by Husker Access...no internet!
sadness	http://twitpic.com/67fue - My formerly pretty car
joy	@angryfeet Ooh that is good... will wait a little bit to see how the money/job situation goes but thanks for that
fear	@dalzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now
joy	can't wait to november for Jobros concert ! In examination
love	@BecThomasPhoto It's your inherent humility
sadness	UGH... I am soooo drag assing today  but on a brighter note I got my G1 update &amp; it is the biznesssss!
joy	@natalidelconte i didn't get to chat!   .  oh well.  time to eat a praline.
joy	@nick_carter  awww poor you  - but you know ... you're doing it for US - bless you ;)))
joy	@powerseller thanks
sadness	it will be my second year that i will not be there
fear	Soooo full that im starting to feel sick
joy	gonna get out in the sunshine
fear	Moving is hard work! This is my last night in the house I grew up in.
joy	@StorIbook8 I see. Lol. I'll make it fun for you to follow me tomorrow...I have to go to bed now.
joy	Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
joy	It's too perfect outside to be at work
fear	has made a decision and will stick to it although I'm really not sure it's the right one
fear	wait a sec. there are only 8 more days left of hotdogging?  ....i did not sign up for this...
joy	@Kelly_StrayCat   haha ty
joy	shopping tomorrow? I think yes
fear	@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers
sadness	Up was pretty good. It was kind of depressing though
joy	@C64Takeaway that is a great remix of it. Double Wow!
anger	Just look @ this hellacious desk...good grief  http://short.to/cevd
love	It's Maiko's (keyboards) birthday today! He's been a good boy. Maybe he'll get presents.
sadness	Now I am depressed after watching so you think you can dance
sadness	@Dtballa2322 I want to Forgive and Forget this! Please and I dont like him I promise I am going to live without drama for now!So Please
sadness	We're not gonna be able to talk again
fear	I have too much homework to do today
sadness	@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...
joy	happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!
love	... thanks everybody for your wonderful feedback re my Happiletter
joy	Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!
sadness	Bless the little girl on BGT!
fear	Chemistry is not fun..
fear	Layin in bed awake. Txtin my girl in vegas. Wishin I didn't have to work and I was w her
surprise	sadly  brother told me there are no skateparks where he lives. BUMMER!
fear	Guys i dont think chris loves me   he never show me attenition or affection   i think its time to end it.  What you think?
joy	Done with my drew and jayk handmade gifts now watching old menudo vids
surprise	@nb42 how poetic.. great going.. keep them coming
sadness	@jmorgan0909 and I'm not getting another one ... There's only 1 alfie
joy	Joining twitter! Just added a random person
fear	@LATINQUEEN83 They ended up staying late  But how was ur night?? LOL
fear	@princessxansley oh and i dont know how to get twatter mobile to work.
fear	taking Willy to the specialist...poor dog! He has to get a CT scan cos he can't walk properly atm
sadness	i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out
surprise	@lauraaaaah A group of people naked  woooh
joy	@MichelleVo omgggg!! Hawaii!! That's amazing!! I wanna live there
sadness	@Myke329 yooo myyyyye bust how I'm sick tooo... Just shoot me.  Long night tonight.
love	@INTYCEYOU hey love whats up! my voice is shot  whats new with you
anger	My new site is stuck in the Google sandpit now  Test of my skills until it comes back out!
joy	finally leaving this place! woohoo! school time!
anger	I hate when it's cloudy. I either want it to be all sunny or raining. It's cloudy
sadness	Looking for a special girl  im fed up of bein hurt
surprise	@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee
love	I love being able to run my tongue along my teeth
fear	Stupid HomeWork Is A Waste Of My Time !
fear	off to friendss for theree birthdayy.  X
fear	Good morning twitterland. Happy Monday
love	i miss my puppies...
sadness	Busy day! No time to tweet  Bmore what's happening this weekend?
fear	My computer is broken
sadness	Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
joy	No 10th  2 months=]
sadness	@diesel_26 i wish you were here to take care of me
sadness	@Sampad Till then ..Ice Cream!
fear	Stu is actually SEVERLY sunburnt....it hurts!!!
joy	@PHILIPGRANGER Thanks for the follow! (raises hand) I am
fear	Ok.....Twitter is not near as exciting as I thought it would be!
love	@mattpro13 Maatt Havent spoken to you in ages dudeee  Dont forget bout ur Aussie fan  ;) lool. Love ya xx
anger	They wouldn't reverse any of my overdraft fees.
joy	New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.
fear	I miss my peanut gallery
fear	Or maybe its just us ....
anger	i'm so sick   bad throat and the WORST toothache.  good thing i work in a pharmacy.  load me up with drugs!!
joy	My mom just came home and she FINALLY got me a guitar strap! yay!
joy	@alivicwil She's so funny!!! I wish she were my grandma
fear	@mattchung I GOT IT! i hope i get off of work in time for UP   want my job?
joy	Ok so 4 needs to hurry up and come wtf I wanna go hooooommmeeee!
fear	Mel? Where Are You You Shud Be Here At My House
fear	puppy I wanted was adopted yesterday  I guess my dogs don't get a little brother anytime soon. but at least he isn't in a shelter now
sadness	saying goodbye to Papa....
sadness	ugh back to work today
sadness	@JonathanRKnight understands you it's long the 6 hour
fear	there's nothing worse than getting a text about a dog that was abandoned in your town
fear	@JamaicaPanama im missin out on all the fun aww  *cryin* lol
joy	finally gone!!!
love	GREG D: You should have cried too :L You could have got through!!   I still love you Greg. #BGT
love	@insic Anytime
fear	@starletta8 Oh that's too bad.  Do you just get sick when there's too much heat? I do
sadness	Demi is a super girl but she don't like the french fans
sadness	@BigHeadAsian Ahhh...can't do this one....will be in las Vegas that weekend  #noctweetup
fear	My student just walked in balling.  She just witnessed her dog getting hit on the street.  I don't know what to do to cheer her up.
fear	everybody is sick
joy	@quinland    Lmao Yes its on the 27th  I get so excited lol
fear	@RyanSchartz gah! no money..... at least not for bakugan
love	@tothetech  welcome
fear	I need my car back
surprise	auntie diane wins quote of the day &quot;and hes the incredible hulk&quot;
